id,popularity,budget,revenue,original_title,cast,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit,profitability_ratio,revenue_rating,decades,director_split
14819,0.46425900000000003,0,17689177,Heavyweights,Ben Stiller|Aaron Schwartz|Kenan Thompson|Jerry Stiller|Anne Meara,100,Comedy|Family|Drama,39,6.1,1995,0.0,25312626.1933905,17689177,99,millions,nineties,Steven Brill
9102,0.460215,20000000,5781885,Screamers,Peter Weller|Roy Dupuis|Jennifer Rubin|Andrew Lauer|Liliana Komorowska,108,Horror|Science Fiction,63,5.9,1995,28619337.3421393,8273685.86442275,0,0,millions,nineties,Christian Duguay
27993,0.45791400000000004,0,0,Senior Trip,Matt Frewer|Valerie Mahaffey|Lawrence Dane|Tommy Chong|Jeremy Renner,91,Comedy,10,5.7,1995,0.0,0.0,0,0,under_million,nineties,Kelly Makin
18402,0.45204799999999995,0,50892160,Something to Talk About,Julia Roberts|Dennis Quaid|Robert Duvall|Gena Rowlands|Kyra Sedgwick,106,Comedy,25,5.9,1995,0.0,72824994.75550641,50892160,99,millions,nineties,Lasse HallstrÃ¶m
9066,0.45029300000000005,0,0,The Brady Bunch Movie,Shelley Long|Gary Cole|Christine Taylor|Christopher Daniel Barnes|Jennifer Elise Cox,84,Comedy,35,5.5,1995,0.0,0.0,0,0,under_million,nineties,Betty Thomas
9344,0.446622,1500000,7412216,Kids,Leo Fitzpatrick|Rosario Dawson|ChloÃ« Sevigny|Justin Pierce|Sajan Bhagat,91,Drama|Crime,141,6.7,1995,2146450.30066044,10606635.5078401,5912216,79,millions,nineties,Larry Clark
28313,0.44371800000000006,17000000,7603766,Losing Isaiah,Jessica Lange|Halle Berry|David Strathairn|Samuel L. Jackson|Cuba Gooding Jr.,106,Drama,12,6.5,1995,24326436.7408184,10880737.2112344,0,0,millions,nineties,Stephen Gyllenhaal
9073,0.42802299999999893,0,0,Free Willy 2 - The Adventure Home,Jason James Richter|Michael Madsen|Jayne Atkinson|August Schellenberg|Mary Kate Schellhardt,95,Adventure|Drama|Family,69,5.6,1995,0.0,0.0,0,0,under_million,nineties,Dwight H. Little
37108,0.421018,0,0,A Kid in King Arthur's Court,Thomas Ian Nicholas|Joss Ackland|Art Malik|Daniel Craig|Kate Winslet,89,Adventure|Fantasy|Comedy|Science Fiction|Family,20,4.3,1995,0.0,0.0,0,0,under_million,nineties,Michael Gottlieb
13531,0.41473999999999994,0,0,Empire Records,Anthony LaPaglia|Debi Mazar|Maxwell Caulfield|Liv Tyler|Robin Tunney,90,Comedy|Drama,95,6.9,1995,0.0,0.0,0,0,under_million,nineties,Allan Moyle
10612,0.414233,0,0,The Englishman Who Went Up a Hill But Came Down a Mountain,Hugh Grant|Tara Fitzgerald|Colm Meaney|Ian McNeice|Ian Hart,99,Drama|Comedy|Romance,38,6.1,1995,0.0,0.0,0,0,under_million,nineties,Christopher Monger
11863,0.407454,50000000,9851610,Jade,David Caruso|Linda Fiorentino|Chazz Palminteri|Michael Biehn|Richard Crenna,95,Action|Thriller|Mystery|Romance,22,5.4,1995,71548343.3553482,14097327.497659601,0,0,millions,nineties,William Friedkin
8438,0.40530700000000003,0,17381942,Murder in the First,Christian Slater|Kevin Bacon|Gary Oldman|Embeth Davidtz|William H. Macy,122,Crime|Drama,52,6.7,1995,0.0,24872983.0879749,17381942,99,millions,nineties,Marc Rocco
9501,0.403149,6100000,0,Crying Freeman,Mark Dacascos|Julie Condra|Rae Dawn Chong|Byron Mann|Masaya Kato,102,Action|Crime,32,6.3,1995,8728897.88935249,0.0,0,0,under_million,nineties,Christophe Gans
164721,0.39971999999999996,0,0,Pride and Prejudice,Colin Firth|Julia Sawalha|Jennifer Ehle|Alison Steadman|Crispin Bonham-Carter,300,Romance|Drama,89,7.8,1995,0.0,0.0,0,0,under_million,nineties,Simon Langton
6715,0.398334,0,0,The Cure,Brad Renfro|Aeryk Egan|Nicky Katt|Diana Scarwid|Annabella Sciorra,97,Drama|Family,30,7.1,1995,0.0,0.0,0,0,under_million,nineties,Peter Horton
9059,0.397516,0,0,Tales from the Crypt: Demon Knight,Billy Zane|William Sadler|Jada Pinkett Smith|Brenda Bakke|CCH Pounder,92,Horror|Comedy|Thriller,41,6.6,1995,0.0,0.0,0,0,under_million,nineties,Ernest R. Dickerson
31174,0.392875,0,0,Richard III,Ian McKellen|Annette Bening|Jim Broadbent|Kristin Scott Thomas|Adrian Dunbar,104,Drama|War,23,6.0,1995,0.0,0.0,0,0,under_million,nineties,Richard Loncraine
12122,0.3856,0,0,Village of the Damned,Christopher Reeve|Kirstie Alley|Linda Kozlowski|Michael ParÃ©|Meredith Salenger,99,Thriller|Horror|Science Fiction,63,5.3,1995,0.0,0.0,0,0,under_million,nineties,John Carpenter
12158,0.37809299999999996,14000000,19800000,Vampire in Brooklyn,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon,100,Comedy|Horror|Romance,45,4.5,1995,20033536.1394975,28333143.968717895,5800000,29,millions,nineties,Wes Craven
9091,0.376857,35000000,64350171,Sudden Death,Jean-Claude Van Damme|Powers Boothe|Dorian Harewood|Raymond J. Barry|Ross Malinger,106,Action|Adventure|Thriller,85,5.4,1995,50083840.3487438,92082962.5936675,29350171,45,millions,nineties,Peter Hyams
18256,0.365369,0,0,Castle Freak,Jeffrey Combs|Barbara Crampton|Jonathan Fuller|Jessica Dollarhide|Massimo Sarchielli,95,Thriller|Drama|Horror|Mystery,13,5.3,1995,0.0,0.0,0,0,under_million,nineties,Stuart Gordon
400,0.36020399999999997,8000000,529766,Things to Do in Denver When You're Dead,Andy GarcÃ­a|Christopher Lloyd|William Forsythe|Bill Nunn|Treat Williams,116,Drama|Crime,26,6.3,1995,11447734.9368557,758077.593319788,0,0,under_million,nineties,Gary Fleder
8973,0.358694,0,0,Lord of Illusions,Scott Bakula|Kevin J. O'Connor|Famke Janssen|Joel Swetow|Daniel von Bargen,119,Mystery|Horror|Thriller,31,5.7,1995,0.0,0.0,0,0,under_million,nineties,Clive Barker
10824,0.355338,0,13940383,Candyman: Farewell to the Flesh,Tony Todd|Kelly Rowan|William O'Leary|Bill Nunn|David Gianopoulos,93,Horror,25,4.7,1995,0.0,19948226.1877812,13940383,99,millions,nineties,Bill Condon
6071,0.35223699999999997,40000000,0,Kiss of Death,David Caruso|Samuel L. Jackson|Nicolas Cage|Helen Hunt|Kathryn Erbe,101,Action|Crime|Drama|Thriller,35,5.5,1995,57238674.6842786,0.0,0,0,under_million,nineties,Barbet Schroeder
22625,0.34562,0,0,Circle of Friends,Chris O'Donnell|Minnie Driver|Geraldine O'Rawe|Saffron Burrows|Alan Cumming,103,Drama|Family|Romance,17,6.5,1995,0.0,0.0,0,0,under_million,nineties,Pat O'Connor
47608,0.343325,0,15453274,Mad Love,Chris O'Donnell|Drew Barrymore|Matthew Lillard|Richard Chaim|Robert Nadir,95,Drama|Family|Romance,11,5.1,1995,0.0,22113123.0823255,15453274,99,millions,nineties,Antonia Bird
25749,0.33010500000000004,0,0,Children of the Corn III: Urban Harvest,Daniel Cerny|Ron Melendez|Jim Metzler|Nancy Lee Grahn|Jon Clair,92,Thriller|Horror,17,4.3,1995,0.0,0.0,0,0,under_million,nineties,James D.R. Hickox
10329,0.327558,50000000,152000000,Congo,Laura Linney|Dylan Walsh|Ernie Hudson|Tim Curry|Grant Heslov,109,Action|Adventure|Drama|Mystery|Science Fiction,100,4.8,1995,71548343.3553482,217506963.800258,102000000,67,millions,nineties,Frank Marshall
13559,0.32600300000000004,0,0,The Mangler,Robert Englund|Ted Levine|Jeremy Crutchley|Daniel Matmor,106,Drama|Horror|Science Fiction,19,3.6,1995,0.0,0.0,0,0,under_million,nineties,Tobe Hooper
32646,0.261562,0,0,Safe,Julianne Moore|Xander Berkeley|Dean Norris|Peter Friedman|Kate McGregor-Stewart,119,Drama,17,7.2,1995,0.0,0.0,0,0,under_million,nineties,Todd Haynes
37653,0.324339,7500000,0,Les Trois FrÃ¨res,Pascal LÃ©gitimus|Didier Bourdon|Bernard Campan|Antoine du Merle|Anne Jacquemin,105,Comedy,54,7.0,1995,10732251.503302198,0.0,0,0,under_million,nineties,Bernard Campan
37653,0.324339,7500000,0,Les Trois FrÃ¨res,Pascal LÃ©gitimus|Didier Bourdon|Bernard Campan|Antoine du Merle|Anne Jacquemin,105,Comedy,54,7.0,1995,10732251.503302198,0.0,0,0,under_million,nineties,Didier Bourdon
11446,0.323966,0,0,Welcome to the Dollhouse,Heather Matarazzo|Victoria Davis|Christina Brucato|Christina Vidal|Siri Howard,88,Comedy|Drama,34,5.9,1995,0.0,0.0,0,0,under_million,nineties,Todd Solondz
9089,0.264432,0,17519169,Home for the Holidays,Holly Hunter|Robert Downey Jr.|Anne Bancroft|Charles Durning|Claire Danes,103,Comedy|Drama|Romance,11,6.5,1995,0.0,25069350.3782474,17519169,99,millions,nineties,Jodie Foster
31894,0.31960500000000003,0,0,The Tuskegee Airmen,Laurence Fishburne|Allen Payne|Malcolm-Jamal Warner|Courtney B. Vance|Andre Braugher,106,TV Movie|Drama|History|War,15,5.7,1995,0.0,0.0,0,0,under_million,nineties,Robert Markowitz
37141,0.314238,0,0,The Babysitter,Alicia Silverstone|Jeremy London|J. T. Walsh|Nicky Katt|Lee Garlington,90,Drama|Thriller,14,4.6,1995,0.0,0.0,0,0,under_million,nineties,Guy Ferland
28387,0.31364699999999895,0,718490,Kicking and Screaming,Josh Hamilton|Olivia d'Abo|Carlos Jacott|Eric Stoltz|Chris Eigeman,96,Comedy|Drama|Romance,16,7.1,1995,0.0,1028135.38434768,718490,99,under_million,nineties,Noah Baumbach
26441,0.310112,0,0,The Big Green,Steve Guttenberg|Olivia d'Abo|Jay O. Sanders|John Terry|Bug Hall,100,Action|Adventure|Comedy|Family,19,5.4,1995,0.0,0.0,0,0,under_million,nineties,Holly Goldberg Sloan
10533,0.307976,50000000,10382407,The Scarlet Letter,Demi Moore|Gary Oldman|Robert Duvall|Robert Prosky|Edward Hardwicke,135,Drama|History|Romance,61,5.3,1995,71548343.3553482,14856880.4178194,0,0,millions,nineties,Roland JoffÃ©
8512,0.29878299999999997,27000000,16140822,Devil in a Blue Dress,Denzel Washington|Tom Sizemore|Jennifer Beals|Don Cheadle|Maury Chaykin,102,Drama|Mystery|Thriller,43,6.1,1995,38636105.411888,23096981.489871103,0,0,millions,nineties,Carl Franklin
18392,0.287963,500000,0,Embrace of the Vampire,Alyssa Milano|Martin Kemp|Harold Pruett|Jordan Ladd|Rachel True,92,Horror|Thriller,20,5.4,1995,715483.433553482,0.0,0,0,under_million,nineties,Anne Goursaud
27281,0.28734299999999996,0,0,Operation Dumbo Drop,Danny Glover|Ray Liotta|Denis Leary|Doug E. Doug|Corin Nemec,107,Action|Adventure|Comedy|Family,16,4.8,1995,0.0,0.0,0,0,under_million,nineties,Simon Wincer
27526,0.286585,0,0,The Crossing Guard,Jack Nicholson|David Morse|Anjelica Huston|Robin Wright|Piper Laurie,111,Drama|Thriller,24,5.8,1995,0.0,0.0,0,0,under_million,nineties,Sean Penn
45325,0.284183,0,0,Tom and Huck,Jonathan Taylor Thomas|Brad Renfro|Rachael Leigh Cook|Michael McShane|Amy Wright,97,Action|Adventure|Drama|Family,18,5.7,1995,0.0,0.0,0,0,under_million,nineties,Peter Hewitt
12520,0.283428,0,442965,The Last Supper,Cameron Diaz|Ron Eldard|Courtney B. Vance|Bill Paxton|Ron Perlman,92,Comedy|Thriller|Crime|Drama,25,6.6,1995,0.0,633868.238288037,442965,99,under_million,nineties,Stacy Title
40508,0.28157600000000005,0,0,3 Ninjas Knuckle Up,Victor Wong|Charles Napier|Michael Treanor|Max Elliott Slade|Chad Power,85,Adventure|Action|Comedy|Family,14,4.1,1995,0.0,0.0,0,0,under_million,nineties,Shin Sang-ok
34996,0.279794,0,0,The Addiction,Lili Taylor|Christopher Walken|Annabella Sciorra|Edie Falco|Michael Imperioli,82,Drama|Horror,15,5.2,1995,0.0,0.0,0,0,under_million,nineties,Abel Ferrara
9263,0.275609,12000000,27400000,Now and Then,Christina Ricci|Rosie O'Donnell|Thora Birch|Melanie Griffith|Gaby Hoffmann,100,Comedy|Drama|Family,41,6.3,1995,17171602.4052835,39208492.1587308,15400000,56,millions,nineties,Lesli Linka Glatter
12554,0.275559,0,0,Citizen X,Stephen Rea|Donald Sutherland|Max von Sydow|Jeffrey DeMunn|Joss Ackland,105,History|Crime|Drama,25,6.7,1995,0.0,0.0,0,0,under_million,nineties,Chris Gerolmo
19326,0.269228,0,17014653,Jury Duty,Pauly Shore|Tia Carrere|Stanley Tucci|Brian Doyle-Murray|Abe Vigoda,88,Action|Comedy|Drama|Thriller,14,3.8,1995,0.0,24347404.698322102,17014653,99,millions,nineties,John Fortenberry
28601,0.8477819999999989,0,0,Problem Child 3,William Katt|Justin Chapman|Sherman Howard|Carolyn Lowery|Gilbert Gottfried,87,Comedy|Fantasy,16,3.5,1995,0.0,0.0,0,0,under_million,nineties,Greg Beeman
2054,0.42167899999999997,0,106269971,Mr. Holland's Opus,Richard Dreyfuss|Glenne Headly|Jay Thomas|Olympia Dukakis|William H. Macy,137,Drama|Family,47,6.8,1995,0.0,152068807.469418,106269971,99,millions,nineties,Stephen Herek
35196,0.25404,19000000,0,Restoration,Robert Downey Jr.|Meg Ryan|Sam Neill|David Thewlis|Hugh Grant,117,Drama|Romance,13,6.2,1995,27188370.4750323,0.0,0,0,under_million,nineties,Michael Hoffman
27985,0.252852,0,0,Far from Home: The Adventures of Yellow Dog,Mimi Rogers|Jesse Bradford|Bruce Davison|Tom Bower|Joel Palmer,87,Action|Adventure|Drama|Family,13,6.1,1995,0.0,0.0,0,0,under_million,nineties,Phillip Borsos
30765,0.252843,0,0,The Amazing Panda Adventure,Stephen Lang|Ryan Slater|Yi Ding|Brian Wagner|Isabella Hofmann,81,Action|Adventure|Drama|Family,12,5.3,1995,0.0,0.0,0,0,under_million,nineties,Christopher Cain
11359,0.246552,45000000,0,The Indian in the Cupboard,Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat,96,Adventure|Family|Fantasy,62,5.8,1995,64393509.0198134,0.0,0,0,under_million,nineties,Frank Oz
9909,0.23513499999999998,0,180000000,Dangerous Minds,Michelle Pfeiffer|George Dzundza|Courtney B. Vance|Robin Bartlett|John Neville,99,Drama|Crime,128,6.5,1995,0.0,257574036.079253,180000000,99,millions,nineties,John N. Smith
17015,0.229751,0,0,Persuasion,Amanda Root|CiarÃ¡n Hinds|Susan Fleetwood|Fiona Shaw|John Woodvine,104,Drama|Romance,12,6.6,1995,0.0,0.0,0,0,under_million,nineties,Roger Michell
38884,0.079703,0,0,Land and Freedom,Ian Hart|Rosana Pastor|FrÃ©dÃ©ric Pierrot|IcÃ­ar BollaÃ­n|Tom Gilroy,109,Drama|History|War|Romance,28,6.6,1995,0.0,0.0,0,0,under_million,nineties,Ken Loach
18801,0.20571199999999998,0,0,Haunted,Kate Beckinsale|Aidan Quinn|Anthony Andrews|John Gielgud|Anna Massey,108,Foreign|Horror|Mystery,13,5.8,1995,0.0,0.0,0,0,under_million,nineties,Lewis Gilbert
31357,0.200906,16000000,81452156,Waiting to Exhale,Whitney Houston|Angela Bassett|Loretta Devine|Lela Rochon|Gregory Hines,127,Comedy|Drama|Romance,18,6.1,1995,22895469.8737114,116555336.490427,65452156,80,millions,nineties,Forest Whitaker
55676,0.194889,0,0,A Personal Journey with Martin Scorsese Through American Movies,Martin Scorsese|Brian De Palma|Gregory Peck|Frank Capra|Francis Ford Coppola,225,Documentary,11,8.5,1995,0.0,0.0,0,0,under_million,nineties,Martin Scorsese
55676,0.194889,0,0,A Personal Journey with Martin Scorsese Through American Movies,Martin Scorsese|Brian De Palma|Gregory Peck|Frank Capra|Francis Ford Coppola,225,Documentary,11,8.5,1995,0.0,0.0,0,0,under_million,nineties,Michael Henry Wilson
11876,0.194078,35000000,15000000,Le Hussard sur le toit,Juliette Binoche|Olivier Martinez|Pierre Arditi|FranÃ§ois Cluzet|GÃ©rard Depardieu,135,War|Adventure|Drama|Romance,17,6.4,1995,50083840.3487438,21464503.006604396,0,0,millions,nineties,Jean-Paul Rappeneau
30528,0.193125,0,0,Bye Bye Love,Matthew Modine|Paul Reiser|Randy Quaid|Janeane Garofalo|Eliza Dushku,106,Comedy|Romance,10,6.3,1995,0.0,0.0,0,0,under_million,nineties,Sam Weisman
11861,0.189446,10000000,23574130,How To Make An American Quilt,Winona Ryder|Anne Bancroft|Ellen Burstyn|Kate Nelligan|Jean Simmons,116,Drama|Romance,16,6.6,1995,14309668.671069598,33733798.9508723,13574130,57,millions,nineties,Jocelyn Moorhouse
54648,0.18332,28000000,3983912,The Pebble and the Penguin,Martin Short|Annie Golden|Jim Belushi|Tim Curry|Alissa King,74,Animation|Adventure|Family,11,4.8,1995,40067072.278995,5700846.07346984,0,0,millions,nineties,Don Bluth
54648,0.18332,28000000,3983912,The Pebble and the Penguin,Martin Short|Annie Golden|Jim Belushi|Tim Curry|Alissa King,74,Animation|Adventure|Family,11,4.8,1995,40067072.278995,5700846.07346984,0,0,millions,nineties,Gary Goldman
48781,0.183034,6400000,6,Never Talk to Strangers,Rebecca De Mornay|Antonio Banderas|Dennis Miller|Len Cariou|Martha Burns,86,Thriller|Romance,15,4.5,1995,9158187.94948458,8.58580120264179,0,0,under_million,nineties,Peter Hall
16295,0.162423,0,38290723,Higher Learning,Omar Epps|Kristy Swanson|Michael Rapaport|Jennifer Connelly|Ice Cube,127,Romance|Drama|Crime,13,6.5,1995,0.0,54792755.9305706,38290723,99,millions,nineties,John Singleton
19286,0.14438499999999999,0,0,Leprechaun 3,Warwick Davis|John Gatins|Lee Armstrong|John Demita|Michael Callan,90,Comedy|Fantasy|Horror,16,5.5,1995,0.0,0.0,0,0,under_million,nineties,Brian Trenchard-Smith
20649,0.141747,25000000,13071518,Clockers,Harvey Keitel|John Turturro|Delroy Lindo|Mekhi Phifer|Isaiah Washington,128,Mystery|Crime|Drama,26,6.7,1995,35774171.6776741,18704909.1607923,0,0,millions,nineties,Spike Lee
18998,0.141372,0,0,Darkman II: The Return of Durant,Arnold Vosloo|Larry Drake|Kim Delaney|Renee O'Connor|Lawrence Dane,93,Action|Adventure|Science Fiction|Thriller,19,3.7,1995,0.0,0.0,0,0,under_million,nineties,Bradford May
18725,0.137344,0,0,ç»™çˆ¸çˆ¸çš„ä¿¡,Jet Li|Anita Mui|Tse Miu|Blacky Ko Sau-Leung|Yu Rong-Guang,104,Action|Thriller|Crime,11,5.3,1995,0.0,0.0,0,0,under_million,nineties,Corey Yuen Kwai
30718,0.132101,0,0,Last of the Dogmen,Tom Berenger|Barbara Hershey|Kurtwood Smith|Steve Reevis|Andrew Miller,118,Adventure|Action|Western|Thriller|Mystery,14,7.0,1995,0.0,0.0,0,0,under_million,nineties,Tab Murphy
31611,0.11821500000000001,8000000,0,White Man's Burden,John Travolta|Harry Belafonte|Kelly Lynch|Margaret Avery|Tom Bower,89,Drama,14,5.0,1995,11447734.9368557,0.0,0,0,under_million,nineties,Desmond Nakano
25066,0.105894,6,11,Tales from the Hood,Clarence Williams III|Corbin Bernsen|David Alan Grier|Wings Hauser|Duane Whitaker,98,Horror|Thriller,13,5.1,1995,8.58580120264179,15.740635538176598,5,45,under_million,nineties,Rusty Cundieff
10525,0.114996,0,0,Forget Paris,Billy Crystal|Debra Winger|Joe Mantegna|Cynthia Stevenson|Richard Masur,101,Comedy|Drama|Romance,12,5.3,1995,0.0,0.0,0,0,under_million,nineties,Billy Crystal
13552,0.052554,0,0,The Doom Generation,Rose McGowan|James Duval|Johnathon Schaech|Cress Williams|Dustin Nguyen,80,Action|Comedy|Crime|Drama,23,5.3,1995,0.0,0.0,0,0,under_million,nineties,Gregg Araki
40490,0.0820679999999999,0,0,Man of the House,Farrah Fawcett|Chevy Chase|Jonathan Taylor Thomas|George Wendt|David Shiner,96,Action|Comedy|Family,20,5.4,1995,0.0,0.0,0,0,under_million,nineties,James Orr
43612,0.06467200000000001,13365000,0,Le Bonheur est dans le prÃ©,Michel Serrault|Eddy Mitchell|Sabine AzÃ©ma|Carmen Maura|FranÃ§ois Morel,106,Comedy,12,7.2,1995,19124872.1788846,0.0,0,0,under_million,nineties,Ã‰tienne Chatiliez
32458,0.013131,0,0,Forgotten Silver,Peter Jackson|Johnny Morris|Costa Botes|Harvey Weinstein|Leonard Maltin,53,Comedy|Documentary|Foreign,15,5.4,1995,0.0,0.0,0,0,under_million,nineties,Costa Botes
32458,0.013131,0,0,Forgotten Silver,Peter Jackson|Johnny Morris|Costa Botes|Harvey Weinstein|Leonard Maltin,53,Comedy|Documentary|Foreign,15,5.4,1995,0.0,0.0,0,0,under_million,nineties,Peter Jackson
36278,0.018196,6000000,5093707,Top Dog,Chuck Norris|Michele Lamar Richards|Carmine Caridi|Clyde Kusatsu|Kai Wulff,86,Action|Adventure|Comedy|Family|Thriller,10,4.7,1995,8585801.20264179,7288925.94775082,0,0,millions,nineties,Aaron Norris
500,4.586426,1200000,14661007,Reservoir Dogs,Harvey Keitel|Tim Roth|Michael Madsen|Chris Penn|Steve Buscemi,99,Crime|Thriller,2018,7.9,1992,1864829.10550674,22783560.4746984,13461007,91,millions,nineties,Quentin Tarantino
812,3.966538,28000000,504050219,Aladdin,Scott Weinger|Robin Williams|Linda Larkin|Jonathan Freeman|Frank Welker,90,Animation|Family|Comedy|Adventure|Fantasy,2121,7.3,1992,43512679.1284907,783306265.856875,476050219,94,millions,nineties,Ron Clements
812,3.966538,28000000,504050219,Aladdin,Scott Weinger|Robin Williams|Linda Larkin|Jonathan Freeman|Frank Welker,90,Animation|Family|Comedy|Adventure|Fantasy,2121,7.3,1992,43512679.1284907,783306265.856875,476050219,94,millions,nineties,John Musker
772,3.822939,18000000,358991681,Home Alone 2: Lost In New York,Macaulay Culkin|Joe Pesci|Catherine O'Hara|Daniel Stern|John Heard,120,Comedy|Family|Adventure|Crime,1426,6.2,1992,27972436.582601197,557881779.469661,340991681,94,millions,nineties,Chris Columbus
364,2.248239,80000000,280000000,Batman Returns,Michael Keaton|Danny DeVito|Michelle Pfeiffer|Christopher Walken|Michael Gough,126,Action|Crime|Fantasy|Science Fiction|Thriller,922,6.5,1992,124321940.36711599,435126791.284907,200000000,71,millions,nineties,Tim Burton
8077,1.9191479999999999,50000000,159773545,AlienÂ³,Sigourney Weaver|Charles S. Dutton|Charles Dance|Pete Postlethwaite|Ralph Brown,114,Science Fiction|Action|Horror,850,6.0,1992,77701212.7294478,248291964.17166,109773545,68,millions,nineties,David Fincher
943,1.574949,35000000,321731527,Lethal Weapon 3,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Stuart Wilson,118,Adventure|Action|Comedy|Thriller|Crime,468,6.1,1992,54390848.910613395,499978596.423941,286731527,89,millions,nineties,Richard Donner
